Time	Media	Substrate	Cyanobacteria	Intensity
0	MBL	10x	Nostoc_10	12462
0	MBL	10x	Nostoc_10	13035
0	MBL	10x	Nostoc_10	13390
0	MBL	10x	Nostoc_10	12968
0	MBL	10x	Nostoc_10	13008
0	MBL	10x	Nostoc_10	13175
1	MBL	10x	Nostoc_10	12313
1	MBL	10x	Nostoc_10	12396
1	MBL	10x	Nostoc_10	12098
1	MBL	10x	Nostoc_10	11765
1	MBL	10x	Nostoc_10	11675
1	MBL	10x	Nostoc_10	11621
2	MBL	10x	Nostoc_10	9730
2	MBL	10x	Nostoc_10	9399
2	MBL	10x	Nostoc_10	9542
2	MBL	10x	Nostoc_10	9512
2	MBL	10x	Nostoc_10	9539
2	MBL	10x	Nostoc_10	9494
5	MBL	10x	Nostoc_10	7685
5	MBL	10x	Nostoc_10	7459
5	MBL	10x	Nostoc_10	7428
5	MBL	10x	Nostoc_10	7502
5	MBL	10x	Nostoc_10	7546
5	MBL	10x	Nostoc_10	7503
6	MBL	10x	Nostoc_10	6923
6	MBL	10x	Nostoc_10	6529
6	MBL	10x	Nostoc_10	6420
6	MBL	10x	Nostoc_10	6630
6	MBL	10x	Nostoc_10	6607
6	MBL	10x	Nostoc_10	6659
7	MBL	10x	Nostoc_10	5963
7	MBL	10x	Nostoc_10	5936
7	MBL	10x	Nostoc_10	6108
7	MBL	10x	Nostoc_10	6033
7	MBL	10x	Nostoc_10	5989
7	MBL	10x	Nostoc_10	5887
8	MBL	10x	Nostoc_10	7573
8	MBL	10x	Nostoc_10	7461
8	MBL	10x	Nostoc_10	7066
8	MBL	10x	Nostoc_10	7272
8	MBL	10x	Nostoc_10	7248
8	MBL	10x	Nostoc_10	7223
9	MBL	10x	Nostoc_10	7274
9	MBL	10x	Nostoc_10	7157
9	MBL	10x	Nostoc_10	6755
9	MBL	10x	Nostoc_10	6997
9	MBL	10x	Nostoc_10	7028
9	MBL	10x	Nostoc_10	7061
12	MBL	10x	Nostoc_10	7093
12	MBL	10x	Nostoc_10	6929
12	MBL	10x	Nostoc_10	6622
12	MBL	10x	Nostoc_10	6981
12	MBL	10x	Nostoc_10	6838
12	MBL	10x	Nostoc_10	6803
13	MBL	10x	Nostoc_10	7089
13	MBL	10x	Nostoc_10	7011
13	MBL	10x	Nostoc_10	6618
13	MBL	10x	Nostoc_10	7171
13	MBL	10x	Nostoc_10	6974
13	MBL	10x	Nostoc_10	7018
16	MBL	10x	Nostoc_10	9050
16	MBL	10x	Nostoc_10	8319
16	MBL	10x	Nostoc_10	7669
16	MBL	10x	Nostoc_10	8796
16	MBL	10x	Nostoc_10	8302
16	MBL	10x	Nostoc_10	8243
19	MBL	10x	Nostoc_10	9482
19	MBL	10x	Nostoc_10	8725
19	MBL	10x	Nostoc_10	8459
19	MBL	10x	Nostoc_10	9781
19	MBL	10x	Nostoc_10	9239
19	MBL	10x	Nostoc_10	9298
20	MBL	10x	Nostoc_10	9919
20	MBL	10x	Nostoc_10	9245
20	MBL	10x	Nostoc_10	8990
20	MBL	10x	Nostoc_10	10472
20	MBL	10x	Nostoc_10	9858
20	MBL	10x	Nostoc_10	9701
22	MBL	10x	Nostoc_10	9964
22	MBL	10x	Nostoc_10	9087
22	MBL	10x	Nostoc_10	8817
22	MBL	10x	Nostoc_10	10692
22	MBL	10x	Nostoc_10	10067
22	MBL	10x	Nostoc_10	9946
23	MBL	10x	Nostoc_10	10674
23	MBL	10x	Nostoc_10	9927
23	MBL	10x	Nostoc_10	9634
23	MBL	10x	Nostoc_10	11684
23	MBL	10x	Nostoc_10	11050
23	MBL	10x	Nostoc_10	10829
24	MBL	10x	Nostoc_10	10674
24	MBL	10x	Nostoc_10	9927
24	MBL	10x	Nostoc_10	9634
24	MBL	10x	Nostoc_10	11684
24	MBL	10x	Nostoc_10	11050
24	MBL	10x	Nostoc_10	10829
27	MBL	10x	Nostoc_10	12623
27	MBL	10x	Nostoc_10	11542
27	MBL	10x	Nostoc_10	10987
27	MBL	10x	Nostoc_10	13766
27	MBL	10x	Nostoc_10	12788
27	MBL	10x	Nostoc_10	12451
30	MBL	10x	Nostoc_10	13666
30	MBL	10x	Nostoc_10	12977
30	MBL	10x	Nostoc_10	12173
30	MBL	10x	Nostoc_10	15301
30	MBL	10x	Nostoc_10	14517
30	MBL	10x	Nostoc_10	14013
34	MBL	10x	Nostoc_10	17136
34	MBL	10x	Nostoc_10	15009
34	MBL	10x	Nostoc_10	13667
34	MBL	10x	Nostoc_10	18336
34	MBL	10x	Nostoc_10	17592
34	MBL	10x	Nostoc_10	16996
38	MBL	10x	Nostoc_10	18125
38	MBL	10x	Nostoc_10	17280
38	MBL	10x	Nostoc_10	16302
38	MBL	10x	Nostoc_10	20646
38	MBL	10x	Nostoc_10	19742
38	MBL	10x	Nostoc_10	18751
41	MBL	10x	Nostoc_10	19428
41	MBL	10x	Nostoc_10	18714
41	MBL	10x	Nostoc_10	17944
41	MBL	10x	Nostoc_10	21710
41	MBL	10x	Nostoc_10	20685
41	MBL	10x	Nostoc_10	19815
43	MBL	10x	Nostoc_10	20391
43	MBL	10x	Nostoc_10	20163
43	MBL	10x	Nostoc_10	18681
43	MBL	10x	Nostoc_10	22916
43	MBL	10x	Nostoc_10	21990
43	MBL	10x	Nostoc_10	20691
46	MBL	10x	Nostoc_10	22226
46	MBL	10x	Nostoc_10	22199
46	MBL	10x	Nostoc_10	20686
46	MBL	10x	Nostoc_10	24686
46	MBL	10x	Nostoc_10	23537
46	MBL	10x	Nostoc_10	22615
49	MBL	10x	Nostoc_10	22431
49	MBL	10x	Nostoc_10	22029
49	MBL	10x	Nostoc_10	20856
49	MBL	10x	Nostoc_10	24830
49	MBL	10x	Nostoc_10	23339
49	MBL	10x	Nostoc_10	22427
52	MBL	10x	Nostoc_10	24661
52	MBL	10x	Nostoc_10	23212
52	MBL	10x	Nostoc_10	22469
52	MBL	10x	Nostoc_10	27163
52	MBL	10x	Nostoc_10	25761
52	MBL	10x	Nostoc_10	26231
56	MBL	10x	Nostoc_10	28115
56	MBL	10x	Nostoc_10	26230
56	MBL	10x	Nostoc_10	25331
56	MBL	10x	Nostoc_10	30415
56	MBL	10x	Nostoc_10	29166
56	MBL	10x	Nostoc_10	29251
59	MBL	10x	Nostoc_10	32236
59	MBL	10x	Nostoc_10	30318
59	MBL	10x	Nostoc_10	28273
59	MBL	10x	Nostoc_10	34391
59	MBL	10x	Nostoc_10	33193
59	MBL	10x	Nostoc_10	32860
65	MBL	10x	Nostoc_10	33858
65	MBL	10x	Nostoc_10	30748
65	MBL	10x	Nostoc_10	28539
65	MBL	10x	Nostoc_10	32021
65	MBL	10x	Nostoc_10	31295
65	MBL	10x	Nostoc_10	30732
74	MBL	10x	Nostoc_10	35360
74	MBL	10x	Nostoc_10	33928
74	MBL	10x	Nostoc_10	30947
74	MBL	10x	Nostoc_10	32894
74	MBL	10x	Nostoc_10	32721
74	MBL	10x	Nostoc_10	32555
0	MBL	1x	Nostoc_10	2936
0	MBL	1x	Nostoc_10	2968
0	MBL	1x	Nostoc_10	3080
0	MBL	1x	Nostoc_10	3089
0	MBL	1x	Nostoc_10	2891
0	MBL	1x	Nostoc_10	2568
1	MBL	1x	Nostoc_10	3054
1	MBL	1x	Nostoc_10	3022
1	MBL	1x	Nostoc_10	3015
1	MBL	1x	Nostoc_10	2973
1	MBL	1x	Nostoc_10	2743
1	MBL	1x	Nostoc_10	2461
2	MBL	1x	Nostoc_10	3666
2	MBL	1x	Nostoc_10	3323
2	MBL	1x	Nostoc_10	3325
2	MBL	1x	Nostoc_10	3311
2	MBL	1x	Nostoc_10	3228
2	MBL	1x	Nostoc_10	2892
5	MBL	1x	Nostoc_10	8434
5	MBL	1x	Nostoc_10	8047
5	MBL	1x	Nostoc_10	7525
5	MBL	1x	Nostoc_10	7560
5	MBL	1x	Nostoc_10	7657
5	MBL	1x	Nostoc_10	7287
6	MBL	1x	Nostoc_10	6115
6	MBL	1x	Nostoc_10	5452
6	MBL	1x	Nostoc_10	5225
6	MBL	1x	Nostoc_10	5204
6	MBL	1x	Nostoc_10	5303
6	MBL	1x	Nostoc_10	5026
7	MBL	1x	Nostoc_10	5410
7	MBL	1x	Nostoc_10	5444
7	MBL	1x	Nostoc_10	5233
7	MBL	1x	Nostoc_10	5185
7	MBL	1x	Nostoc_10	5101
7	MBL	1x	Nostoc_10	4845
8	MBL	1x	Nostoc_10	6681
8	MBL	1x	Nostoc_10	5698
8	MBL	1x	Nostoc_10	5267
8	MBL	1x	Nostoc_10	5882
8	MBL	1x	Nostoc_10	6615
8	MBL	1x	Nostoc_10	6201
9	MBL	1x	Nostoc_10	6365
9	MBL	1x	Nostoc_10	5735
9	MBL	1x	Nostoc_10	5379
9	MBL	1x	Nostoc_10	5836
9	MBL	1x	Nostoc_10	6184
9	MBL	1x	Nostoc_10	5854
12	MBL	1x	Nostoc_10	6153
12	MBL	1x	Nostoc_10	5990
12	MBL	1x	Nostoc_10	5685
12	MBL	1x	Nostoc_10	5848
12	MBL	1x	Nostoc_10	5839
12	MBL	1x	Nostoc_10	5616
13	MBL	1x	Nostoc_10	6738
13	MBL	1x	Nostoc_10	6474
13	MBL	1x	Nostoc_10	6267
13	MBL	1x	Nostoc_10	6664
13	MBL	1x	Nostoc_10	6626
13	MBL	1x	Nostoc_10	6357
16	MBL	1x	Nostoc_10	9333
16	MBL	1x	Nostoc_10	8645
16	MBL	1x	Nostoc_10	8415
16	MBL	1x	Nostoc_10	8522
16	MBL	1x	Nostoc_10	8521
16	MBL	1x	Nostoc_10	8213
19	MBL	1x	Nostoc_10	9795
19	MBL	1x	Nostoc_10	9569
19	MBL	1x	Nostoc_10	9091
19	MBL	1x	Nostoc_10	9140
19	MBL	1x	Nostoc_10	9274
19	MBL	1x	Nostoc_10	8943
20	MBL	1x	Nostoc_10	10393
20	MBL	1x	Nostoc_10	10225
20	MBL	1x	Nostoc_10	9743
20	MBL	1x	Nostoc_10	9641
20	MBL	1x	Nostoc_10	9643
20	MBL	1x	Nostoc_10	9275
22	MBL	1x	Nostoc_10	10236
22	MBL	1x	Nostoc_10	10218
22	MBL	1x	Nostoc_10	9743
22	MBL	1x	Nostoc_10	9854
22	MBL	1x	Nostoc_10	9739
22	MBL	1x	Nostoc_10	9615
23	MBL	1x	Nostoc_10	11383
23	MBL	1x	Nostoc_10	11212
23	MBL	1x	Nostoc_10	10663
23	MBL	1x	Nostoc_10	10626
23	MBL	1x	Nostoc_10	10615
23	MBL	1x	Nostoc_10	10422
24	MBL	1x	Nostoc_10	11383
24	MBL	1x	Nostoc_10	11212
24	MBL	1x	Nostoc_10	10663
24	MBL	1x	Nostoc_10	10626
24	MBL	1x	Nostoc_10	10615
24	MBL	1x	Nostoc_10	10422
27	MBL	1x	Nostoc_10	13462
27	MBL	1x	Nostoc_10	13030
27	MBL	1x	Nostoc_10	12299
27	MBL	1x	Nostoc_10	12088
27	MBL	1x	Nostoc_10	12156
27	MBL	1x	Nostoc_10	12064
30	MBL	1x	Nostoc_10	14689
30	MBL	1x	Nostoc_10	14572
30	MBL	1x	Nostoc_10	13770
30	MBL	1x	Nostoc_10	13374
30	MBL	1x	Nostoc_10	13622
30	MBL	1x	Nostoc_10	13540
34	MBL	1x	Nostoc_10	16972
34	MBL	1x	Nostoc_10	14372
34	MBL	1x	Nostoc_10	13048
34	MBL	1x	Nostoc_10	13460
34	MBL	1x	Nostoc_10	15345
34	MBL	1x	Nostoc_10	15147
38	MBL	1x	Nostoc_10	19398
38	MBL	1x	Nostoc_10	18952
38	MBL	1x	Nostoc_10	17595
38	MBL	1x	Nostoc_10	17578
38	MBL	1x	Nostoc_10	17717
38	MBL	1x	Nostoc_10	17063
41	MBL	1x	Nostoc_10	20258
41	MBL	1x	Nostoc_10	20145
41	MBL	1x	Nostoc_10	19107
41	MBL	1x	Nostoc_10	18900
41	MBL	1x	Nostoc_10	18521
41	MBL	1x	Nostoc_10	17639
43	MBL	1x	Nostoc_10	22097
43	MBL	1x	Nostoc_10	22142
43	MBL	1x	Nostoc_10	20960
43	MBL	1x	Nostoc_10	20713
43	MBL	1x	Nostoc_10	20620
43	MBL	1x	Nostoc_10	19466
46	MBL	1x	Nostoc_10	24490
46	MBL	1x	Nostoc_10	24310
46	MBL	1x	Nostoc_10	23163
46	MBL	1x	Nostoc_10	22800
46	MBL	1x	Nostoc_10	22766
46	MBL	1x	Nostoc_10	21514
49	MBL	1x	Nostoc_10	24740
49	MBL	1x	Nostoc_10	24668
49	MBL	1x	Nostoc_10	23389
49	MBL	1x	Nostoc_10	23040
49	MBL	1x	Nostoc_10	22746
49	MBL	1x	Nostoc_10	21577
52	MBL	1x	Nostoc_10	26040
52	MBL	1x	Nostoc_10	26117
52	MBL	1x	Nostoc_10	25251
52	MBL	1x	Nostoc_10	25068
52	MBL	1x	Nostoc_10	24762
52	MBL	1x	Nostoc_10	24001
56	MBL	1x	Nostoc_10	29060
56	MBL	1x	Nostoc_10	27695
56	MBL	1x	Nostoc_10	27124
56	MBL	1x	Nostoc_10	29753
56	MBL	1x	Nostoc_10	28501
56	MBL	1x	Nostoc_10	27133
59	MBL	1x	Nostoc_10	32401
59	MBL	1x	Nostoc_10	33150
59	MBL	1x	Nostoc_10	31947
59	MBL	1x	Nostoc_10	30350
59	MBL	1x	Nostoc_10	28805
59	MBL	1x	Nostoc_10	29623
65	MBL	1x	Nostoc_10	34825
65	MBL	1x	Nostoc_10	34632
65	MBL	1x	Nostoc_10	33273
65	MBL	1x	Nostoc_10	32887
65	MBL	1x	Nostoc_10	31695
65	MBL	1x	Nostoc_10	30041
74	MBL	1x	Nostoc_10	37590
74	MBL	1x	Nostoc_10	37217
74	MBL	1x	Nostoc_10	36160
74	MBL	1x	Nostoc_10	33589
74	MBL	1x	Nostoc_10	33760
74	MBL	1x	Nostoc_10	32331
0	MBL	MGS-1	Nostoc_10	27
0	MBL	MGS-1	Nostoc_10	21
0	MBL	MGS-1	Nostoc_10	17
0	MBL	MGS-1	Nostoc_10	33
0	MBL	MGS-1	Nostoc_10	23
0	MBL	MGS-1	Nostoc_10	22
1	MBL	MGS-1	Nostoc_10	27
1	MBL	MGS-1	Nostoc_10	22
1	MBL	MGS-1	Nostoc_10	15
1	MBL	MGS-1	Nostoc_10	29
1	MBL	MGS-1	Nostoc_10	21
1	MBL	MGS-1	Nostoc_10	20
2	MBL	MGS-1	Nostoc_10	31
2	MBL	MGS-1	Nostoc_10	23
2	MBL	MGS-1	Nostoc_10	17
2	MBL	MGS-1	Nostoc_10	30
2	MBL	MGS-1	Nostoc_10	22
2	MBL	MGS-1	Nostoc_10	21
5	MBL	MGS-1	Nostoc_10	80
5	MBL	MGS-1	Nostoc_10	67
5	MBL	MGS-1	Nostoc_10	35
5	MBL	MGS-1	Nostoc_10	85
5	MBL	MGS-1	Nostoc_10	57
5	MBL	MGS-1	Nostoc_10	53
6	MBL	MGS-1	Nostoc_10	120
6	MBL	MGS-1	Nostoc_10	89
6	MBL	MGS-1	Nostoc_10	54
6	MBL	MGS-1	Nostoc_10	129
6	MBL	MGS-1	Nostoc_10	85
6	MBL	MGS-1	Nostoc_10	80
7	MBL	MGS-1	Nostoc_10	220
7	MBL	MGS-1	Nostoc_10	178
7	MBL	MGS-1	Nostoc_10	76
7	MBL	MGS-1	Nostoc_10	207
7	MBL	MGS-1	Nostoc_10	133
7	MBL	MGS-1	Nostoc_10	128
8	MBL	MGS-1	Nostoc_10	309
8	MBL	MGS-1	Nostoc_10	224
8	MBL	MGS-1	Nostoc_10	106
8	MBL	MGS-1	Nostoc_10	245
8	MBL	MGS-1	Nostoc_10	205
8	MBL	MGS-1	Nostoc_10	163
9	MBL	MGS-1	Nostoc_10	389
9	MBL	MGS-1	Nostoc_10	320
9	MBL	MGS-1	Nostoc_10	131
9	MBL	MGS-1	Nostoc_10	309
9	MBL	MGS-1	Nostoc_10	261
9	MBL	MGS-1	Nostoc_10	206
12	MBL	MGS-1	Nostoc_10	698
12	MBL	MGS-1	Nostoc_10	651
12	MBL	MGS-1	Nostoc_10	251
12	MBL	MGS-1	Nostoc_10	568
12	MBL	MGS-1	Nostoc_10	487
12	MBL	MGS-1	Nostoc_10	360
13	MBL	MGS-1	Nostoc_10	746
13	MBL	MGS-1	Nostoc_10	863
13	MBL	MGS-1	Nostoc_10	290
13	MBL	MGS-1	Nostoc_10	568
13	MBL	MGS-1	Nostoc_10	587
13	MBL	MGS-1	Nostoc_10	470
16	MBL	MGS-1	Nostoc_10	698
16	MBL	MGS-1	Nostoc_10	875
16	MBL	MGS-1	Nostoc_10	381
16	MBL	MGS-1	Nostoc_10	645
16	MBL	MGS-1	Nostoc_10	589
16	MBL	MGS-1	Nostoc_10	435
19	MBL	MGS-1	Nostoc_10	543
19	MBL	MGS-1	Nostoc_10	630
19	MBL	MGS-1	Nostoc_10	329
19	MBL	MGS-1	Nostoc_10	556
19	MBL	MGS-1	Nostoc_10	587
19	MBL	MGS-1	Nostoc_10	423
20	MBL	MGS-1	Nostoc_10	604
20	MBL	MGS-1	Nostoc_10	672
20	MBL	MGS-1	Nostoc_10	324
20	MBL	MGS-1	Nostoc_10	660
20	MBL	MGS-1	Nostoc_10	626
20	MBL	MGS-1	Nostoc_10	456
22	MBL	MGS-1	Nostoc_10	834
22	MBL	MGS-1	Nostoc_10	851
22	MBL	MGS-1	Nostoc_10	311
22	MBL	MGS-1	Nostoc_10	772
22	MBL	MGS-1	Nostoc_10	702
22	MBL	MGS-1	Nostoc_10	519
23	MBL	MGS-1	Nostoc_10	951
23	MBL	MGS-1	Nostoc_10	976
23	MBL	MGS-1	Nostoc_10	366
23	MBL	MGS-1	Nostoc_10	899
23	MBL	MGS-1	Nostoc_10	945
23	MBL	MGS-1	Nostoc_10	626
24	MBL	MGS-1	Nostoc_10	951
24	MBL	MGS-1	Nostoc_10	976
24	MBL	MGS-1	Nostoc_10	366
24	MBL	MGS-1	Nostoc_10	899
24	MBL	MGS-1	Nostoc_10	945
24	MBL	MGS-1	Nostoc_10	626
27	MBL	MGS-1	Nostoc_10	1268
27	MBL	MGS-1	Nostoc_10	1142
27	MBL	MGS-1	Nostoc_10	535
27	MBL	MGS-1	Nostoc_10	1141
27	MBL	MGS-1	Nostoc_10	960
27	MBL	MGS-1	Nostoc_10	693
30	MBL	MGS-1	Nostoc_10	1557
30	MBL	MGS-1	Nostoc_10	1446
30	MBL	MGS-1	Nostoc_10	717
30	MBL	MGS-1	Nostoc_10	1221
30	MBL	MGS-1	Nostoc_10	1031
30	MBL	MGS-1	Nostoc_10	726
34	MBL	MGS-1	Nostoc_10	1828
34	MBL	MGS-1	Nostoc_10	1736
34	MBL	MGS-1	Nostoc_10	867
34	MBL	MGS-1	Nostoc_10	1310
34	MBL	MGS-1	Nostoc_10	1273
34	MBL	MGS-1	Nostoc_10	926
38	MBL	MGS-1	Nostoc_10	2063
38	MBL	MGS-1	Nostoc_10	1931
38	MBL	MGS-1	Nostoc_10	945
38	MBL	MGS-1	Nostoc_10	1712
38	MBL	MGS-1	Nostoc_10	1447
38	MBL	MGS-1	Nostoc_10	1069
41	MBL	MGS-1	Nostoc_10	2315
41	MBL	MGS-1	Nostoc_10	2169
41	MBL	MGS-1	Nostoc_10	953
41	MBL	MGS-1	Nostoc_10	1695
41	MBL	MGS-1	Nostoc_10	1714
41	MBL	MGS-1	Nostoc_10	1403
43	MBL	MGS-1	Nostoc_10	2490
43	MBL	MGS-1	Nostoc_10	2335
43	MBL	MGS-1	Nostoc_10	1017
43	MBL	MGS-1	Nostoc_10	1713
43	MBL	MGS-1	Nostoc_10	1685
43	MBL	MGS-1	Nostoc_10	1386
46	MBL	MGS-1	Nostoc_10	3032
46	MBL	MGS-1	Nostoc_10	2493
46	MBL	MGS-1	Nostoc_10	1187
46	MBL	MGS-1	Nostoc_10	1774
46	MBL	MGS-1	Nostoc_10	1736
46	MBL	MGS-1	Nostoc_10	1299
49	MBL	MGS-1	Nostoc_10	2815
49	MBL	MGS-1	Nostoc_10	2567
49	MBL	MGS-1	Nostoc_10	1001
49	MBL	MGS-1	Nostoc_10	1769
49	MBL	MGS-1	Nostoc_10	1724
49	MBL	MGS-1	Nostoc_10	979
52	MBL	MGS-1	Nostoc_10	2914
52	MBL	MGS-1	Nostoc_10	2745
52	MBL	MGS-1	Nostoc_10	1180
52	MBL	MGS-1	Nostoc_10	1728
52	MBL	MGS-1	Nostoc_10	1569
52	MBL	MGS-1	Nostoc_10	1052
56	MBL	MGS-1	Nostoc_10	3251
56	MBL	MGS-1	Nostoc_10	3003
56	MBL	MGS-1	Nostoc_10	1122
56	MBL	MGS-1	Nostoc_10	1775
56	MBL	MGS-1	Nostoc_10	1923
56	MBL	MGS-1	Nostoc_10	1164
59	MBL	MGS-1	Nostoc_10	3716
59	MBL	MGS-1	Nostoc_10	3521
59	MBL	MGS-1	Nostoc_10	1311
59	MBL	MGS-1	Nostoc_10	1718
59	MBL	MGS-1	Nostoc_10	1540
59	MBL	MGS-1	Nostoc_10	910
65	MBL	MGS-1	Nostoc_10	4114
65	MBL	MGS-1	Nostoc_10	3558
65	MBL	MGS-1	Nostoc_10	3164
65	MBL	MGS-1	Nostoc_10	4100
65	MBL	MGS-1	Nostoc_10	3312
65	MBL	MGS-1	Nostoc_10	557
74	MBL	MGS-1	Nostoc_10	5702
74	MBL	MGS-1	Nostoc_10	4588
74	MBL	MGS-1	Nostoc_10	4382
74	MBL	MGS-1	Nostoc_10	5564
74	MBL	MGS-1	Nostoc_10	3896
74	MBL	MGS-1	Nostoc_10	1143
0	MBL	MMS-2	Nostoc_10	25
0	MBL	MMS-2	Nostoc_10	34
0	MBL	MMS-2	Nostoc_10	43
0	MBL	MMS-2	Nostoc_10	23
0	MBL	MMS-2	Nostoc_10	38
0	MBL	MMS-2	Nostoc_10	62
1	MBL	MMS-2	Nostoc_10	25
1	MBL	MMS-2	Nostoc_10	32
1	MBL	MMS-2	Nostoc_10	42
1	MBL	MMS-2	Nostoc_10	22
1	MBL	MMS-2	Nostoc_10	37
1	MBL	MMS-2	Nostoc_10	58
2	MBL	MMS-2	Nostoc_10	21
2	MBL	MMS-2	Nostoc_10	26
2	MBL	MMS-2	Nostoc_10	36
2	MBL	MMS-2	Nostoc_10	17
2	MBL	MMS-2	Nostoc_10	30
2	MBL	MMS-2	Nostoc_10	50
5	MBL	MMS-2	Nostoc_10	32
5	MBL	MMS-2	Nostoc_10	36
5	MBL	MMS-2	Nostoc_10	43
5	MBL	MMS-2	Nostoc_10	21
5	MBL	MMS-2	Nostoc_10	42
5	MBL	MMS-2	Nostoc_10	73
6	MBL	MMS-2	Nostoc_10	47
6	MBL	MMS-2	Nostoc_10	51
6	MBL	MMS-2	Nostoc_10	48
6	MBL	MMS-2	Nostoc_10	29
6	MBL	MMS-2	Nostoc_10	50
6	MBL	MMS-2	Nostoc_10	86
7	MBL	MMS-2	Nostoc_10	55
7	MBL	MMS-2	Nostoc_10	69
7	MBL	MMS-2	Nostoc_10	72
7	MBL	MMS-2	Nostoc_10	30
7	MBL	MMS-2	Nostoc_10	68
7	MBL	MMS-2	Nostoc_10	141
8	MBL	MMS-2	Nostoc_10	84
8	MBL	MMS-2	Nostoc_10	85
8	MBL	MMS-2	Nostoc_10	74
8	MBL	MMS-2	Nostoc_10	55
8	MBL	MMS-2	Nostoc_10	127
8	MBL	MMS-2	Nostoc_10	196
9	MBL	MMS-2	Nostoc_10	99
9	MBL	MMS-2	Nostoc_10	122
9	MBL	MMS-2	Nostoc_10	103
9	MBL	MMS-2	Nostoc_10	67
9	MBL	MMS-2	Nostoc_10	164
9	MBL	MMS-2	Nostoc_10	249
12	MBL	MMS-2	Nostoc_10	260
12	MBL	MMS-2	Nostoc_10	300
12	MBL	MMS-2	Nostoc_10	239
12	MBL	MMS-2	Nostoc_10	192
12	MBL	MMS-2	Nostoc_10	387
12	MBL	MMS-2	Nostoc_10	529
13	MBL	MMS-2	Nostoc_10	300
13	MBL	MMS-2	Nostoc_10	452
13	MBL	MMS-2	Nostoc_10	324
13	MBL	MMS-2	Nostoc_10	190
13	MBL	MMS-2	Nostoc_10	640
13	MBL	MMS-2	Nostoc_10	671
16	MBL	MMS-2	Nostoc_10	571
16	MBL	MMS-2	Nostoc_10	724
16	MBL	MMS-2	Nostoc_10	683
16	MBL	MMS-2	Nostoc_10	349
16	MBL	MMS-2	Nostoc_10	668
16	MBL	MMS-2	Nostoc_10	1049
19	MBL	MMS-2	Nostoc_10	516
19	MBL	MMS-2	Nostoc_10	376
19	MBL	MMS-2	Nostoc_10	893
19	MBL	MMS-2	Nostoc_10	536
19	MBL	MMS-2	Nostoc_10	656
19	MBL	MMS-2	Nostoc_10	920
20	MBL	MMS-2	Nostoc_10	181
20	MBL	MMS-2	Nostoc_10	237
20	MBL	MMS-2	Nostoc_10	904
20	MBL	MMS-2	Nostoc_10	604
20	MBL	MMS-2	Nostoc_10	665
20	MBL	MMS-2	Nostoc_10	789
22	MBL	MMS-2	Nostoc_10	490
22	MBL	MMS-2	Nostoc_10	184
22	MBL	MMS-2	Nostoc_10	830
22	MBL	MMS-2	Nostoc_10	716
22	MBL	MMS-2	Nostoc_10	691
22	MBL	MMS-2	Nostoc_10	702
23	MBL	MMS-2	Nostoc_10	460
23	MBL	MMS-2	Nostoc_10	197
23	MBL	MMS-2	Nostoc_10	815
23	MBL	MMS-2	Nostoc_10	785
23	MBL	MMS-2	Nostoc_10	676
23	MBL	MMS-2	Nostoc_10	701
24	MBL	MMS-2	Nostoc_10	460
24	MBL	MMS-2	Nostoc_10	197
24	MBL	MMS-2	Nostoc_10	815
24	MBL	MMS-2	Nostoc_10	785
24	MBL	MMS-2	Nostoc_10	676
24	MBL	MMS-2	Nostoc_10	701
27	MBL	MMS-2	Nostoc_10	532
27	MBL	MMS-2	Nostoc_10	311
27	MBL	MMS-2	Nostoc_10	810
27	MBL	MMS-2	Nostoc_10	283
27	MBL	MMS-2	Nostoc_10	735
27	MBL	MMS-2	Nostoc_10	901
30	MBL	MMS-2	Nostoc_10	633
30	MBL	MMS-2	Nostoc_10	458
30	MBL	MMS-2	Nostoc_10	726
30	MBL	MMS-2	Nostoc_10	245
30	MBL	MMS-2	Nostoc_10	808
30	MBL	MMS-2	Nostoc_10	1128
34	MBL	MMS-2	Nostoc_10	758
34	MBL	MMS-2	Nostoc_10	546
34	MBL	MMS-2	Nostoc_10	733
34	MBL	MMS-2	Nostoc_10	329
34	MBL	MMS-2	Nostoc_10	919
34	MBL	MMS-2	Nostoc_10	1396
38	MBL	MMS-2	Nostoc_10	805
38	MBL	MMS-2	Nostoc_10	681
38	MBL	MMS-2	Nostoc_10	683
38	MBL	MMS-2	Nostoc_10	415
38	MBL	MMS-2	Nostoc_10	1094
38	MBL	MMS-2	Nostoc_10	1607
41	MBL	MMS-2	Nostoc_10	882
41	MBL	MMS-2	Nostoc_10	826
41	MBL	MMS-2	Nostoc_10	694
41	MBL	MMS-2	Nostoc_10	429
41	MBL	MMS-2	Nostoc_10	1115
41	MBL	MMS-2	Nostoc_10	1594
43	MBL	MMS-2	Nostoc_10	986
43	MBL	MMS-2	Nostoc_10	896
43	MBL	MMS-2	Nostoc_10	709
43	MBL	MMS-2	Nostoc_10	488
43	MBL	MMS-2	Nostoc_10	1250
43	MBL	MMS-2	Nostoc_10	1700
46	MBL	MMS-2	Nostoc_10	1165
46	MBL	MMS-2	Nostoc_10	1031
46	MBL	MMS-2	Nostoc_10	827
46	MBL	MMS-2	Nostoc_10	563
46	MBL	MMS-2	Nostoc_10	1483
46	MBL	MMS-2	Nostoc_10	1880
49	MBL	MMS-2	Nostoc_10	1332
49	MBL	MMS-2	Nostoc_10	1229
49	MBL	MMS-2	Nostoc_10	904
